,03RD ST 300,03RD ST 400,GEARY BLVD 1500,GEARY BLVD 1600,LAGUNA ST 1600,POST ST 1600,POST ST 1700,POST ST 1800,WEBSTER ST 1500,WEBSTER ST 1600
2829,22.0,9.0,12.0,9.0,9.0,26.0,25.0,17.0,20.0,0.0
2830,25.0,9.0,12.0,9.0,9.0,28.0,27.0,18.0,20.0,0.0
2831,28.0,7.0,17.0,12.0,9.0,27.0,33.0,19.0,21.0,0.0
2832,36.0,6.0,19.0,14.0,13.0,27.0,32.0,25.0,22.0,2.0
2833,32.0,6.0,14.0,13.0,13.0,27.0,25.0,27.0,19.0,7.0
2834,31.0,3.0,11.0,14.0,13.0,24.0,28.0,27.0,20.0,7.0
2835,32.0,2.0,12.0,13.0,9.0,20.0,26.0,22.0,17.0,10.0
2836,32.0,1.0,11.0,9.0,10.0,20.0,21.0,25.0,15.0,8.0
2837,35.0,2.0,13.0,12.0,9.0,22.0,23.0,22.0,12.0,12.0
2838,35.0,3.0,12.0,9.0,8.0,25.0,30.0,20.0,12.0,10.0
2839,35.0,4.0,14.0,11.0,12.0,24.0,24.0,18.0,10.0,4.0
2840,30.0,6.0,16.0,10.0,13.0,24.0,33.0,20.0,13.0,7.0
2841,30.0,7.0,12.0,10.0,11.0,27.0,30.0,22.0,12.0,9.0
2842,31.0,5.0,13.0,15.0,13.0,24.0,29.0,20.0,15.0,7.0
2843,34.0,4.0,16.0,15.0,11.0,18.0,27.0,21.0,16.0,6.0
2844,44.0,4.0,18.0,10.0,12.0,18.0,27.0,21.0,15.0,10.0
2845,38.0,2.0,18.0,13.0,14.0,21.0,32.0,19.0,15.0,13.0
2846,33.0,2.0,15.0,11.0,13.0,16.0,37.0,20.0,15.0,11.0
2847,29.0,1.0,12.0,11.0,11.0,20.0,42.0,18.0,15.0,12.0
2848,26.0,1.0,12.0,18.0,12.0,19.0,32.0,18.0,15.0,11.0
2849,17.0,0.0,11.0,16.0,15.0,15.0,29.0,21.0,16.0,10.0
2850,17.0,0.0,11.0,14.0,11.0,20.0,26.0,18.0,15.0,8.0
2851,15.0,0.0,10.0,14.0,9.0,18.0,23.0,19.0,17.0,9.0
2852,17.0,0.0,9.0,14.0,9.0,26.0,20.0,22.0,14.0,8.0
2853,19.0,0.0,12.0,14.0,10.0,24.0,25.0,18.0,14.0,12.0
2854,19.0,0.0,13.0,16.0,11.0,26.0,26.0,18.0,16.0,9.0
2855,16.0,0.0,11.0,17.0,8.0,20.0,19.0,25.0,16.0,6.0
2856,10.0,0.0,9.0,12.0,5.0,8.0,10.0,17.0,13.0,5.0
2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0
2915,0.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,0.0,0.0
2916,0.0,0.0,0.0,0.0,4.0,10.0,3.0,7.0,3.0,0.0
2917,0.0,0.0,0.0,0.0,7.0,11.0,9.0,9.0,4.0,0.0
2918,0.0,0.0,0.0,0.0,8.0,14.0,9.0,8.0,4.0,0.0
2919,1.0,1.0,2.0,0.0,6.0,16.0,10.0,6.0,3.0,0.0
2920,1.0,2.0,3.0,0.0,7.0,13.0,19.0,12.0,5.0,1.0
2921,6.0,2.0,4.0,1.0,8.0,15.0,23.0,14.0,3.0,2.0
2922,8.0,2.0,4.0,2.0,7.0,14.0,27.0,13.0,6.0,1.0
2923,10.0,2.0,5.0,2.0,9.0,18.0,24.0,16.0,4.0,1.0
2924,11.0,3.0,4.0,4.0,10.0,21.0,21.0,15.0,7.0,3.0
2925,12.0,7.0,3.0,6.0,9.0,20.0,23.0,20.0,8.0,3.0
2926,16.0,6.0,1.0,9.0,10.0,16.0,30.0,18.0,10.0,8.0
2927,19.0,8.0,3.0,11.0,9.0,20.0,33.0,21.0,13.0,6.0
2928,23.0,8.0,3.0,11.0,11.0,18.0,36.0,29.0,11.0,7.0
2929,21.0,7.0,9.0,9.0,11.0,21.0,25.0,30.0,12.0,13.0
2930,22.0,5.0,8.0,12.0,9.0,17.0,26.0,29.0,13.0,11.0
2931,21.0,4.0,11.0,13.0,9.0,13.0,21.0,27.0,8.0,7.0
2932,18.0,4.0,13.0,12.0,10.0,22.0,26.0,29.0,10.0,6.0
2933,22.0,5.0,12.0,10.0,9.0,21.0,25.0,30.0,13.0,4.0
2934,32.0,4.0,12.0,8.0,10.0,26.0,25.0,32.0,11.0,5.0
2935,32.0,2.0,6.0,7.0,10.0,20.0,22.0,30.0,11.0,4.0
2936,30.0,2.0,6.0,8.0,11.0,17.0,21.0,24.0,13.0,2.0
2937,28.0,1.0,5.0,7.0,11.0,19.0,19.0,25.0,12.0,2.0
2938,26.0,1.0,5.0,7.0,11.0,20.0,21.0,31.0,13.0,3.0
2939,26.0,1.0,4.0,6.0,10.0,17.0,19.0,25.0,11.0,1.0
2940,30.0,1.0,8.0,7.0,11.0,13.0,20.0,24.0,13.0,3.0
2941,29.0,1.0,8.0,8.0,6.0,19.0,27.0,25.0,13.0,2.0
2942,26.0,3.0,9.0,8.0,7.0,25.0,26.0,24.0,14.0,3.0
2943,28.0,5.0,8.0,8.0,9.0,26.0,28.0,22.0,13.0,8.0
2944,27.0,4.0,12.0,12.0,8.0,27.0,33.0,27.0,15.0,9.0
2945,24.0,1.0,10.0,14.0,7.0,31.0,30.0,28.0,13.0,11.0
2946,21.0,0.0,9.0,20.0,7.0,24.0,32.0,27.0,11.0,10.0
2947,22.0,0.0,11.0,21.0,10.0,29.0,26.0,22.0,11.0,12.0
2948,20.0,0.0,12.0,20.0,10.0,24.0,19.0,27.0,11.0,12.0
2949,21.0,0.0,11.0,19.0,9.0,19.0,28.0,31.0,9.0,11.0
2950,20.0,0.0,11.0,16.0,9.0,23.0,26.0,29.0,10.0,7.0
2951,18.0,0.0,11.0,17.0,7.0,17.0,18.0,24.0,12.0,6.0
2952,15.0,0.0,10.0,8.0,8.0,9.0,14.0,15.0,9.0,4.0
2953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2955,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3011,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
3012,1.0,0.0,2.0,0.0,3.0,9.0,3.0,4.0,1.0,1.0
3013,1.0,0.0,2.0,0.0,4.0,8.0,5.0,6.0,1.0,1.0
3014,1.0,2.0,4.0,0.0,6.0,9.0,10.0,8.0,1.0,1.0
3015,2.0,3.0,4.0,1.0,7.0,10.0,10.0,12.0,3.0,2.0
3016,6.0,3.0,5.0,3.0,8.0,15.0,12.0,13.0,3.0,3.0
3017,9.0,2.0,7.0,2.0,11.0,15.0,21.0,11.0,3.0,4.0
3018,12.0,2.0,8.0,2.0,10.0,15.0,24.0,10.0,6.0,4.0
3019,13.0,3.0,7.0,1.0,7.0,12.0,23.0,13.0,7.0,2.0
3020,14.0,4.0,6.0,5.0,6.0,21.0,26.0,14.0,6.0,3.0
3021,15.0,4.0,9.0,9.0,5.0,17.0,25.0,16.0,7.0,2.0
3022,16.0,4.0,13.0,11.0,6.0,16.0,25.0,21.0,10.0,3.0
3023,20.0,4.0,14.0,12.0,5.0,15.0,23.0,27.0,10.0,2.0
3024,25.0,8.0,15.0,17.0,2.0,13.0,27.0,34.0,10.0,5.0
3025,24.0,11.0,14.0,14.0,5.0,16.0,23.0,32.0,9.0,7.0
3026,24.0,11.0,13.0,15.0,8.0,13.0,20.0,34.0,8.0,10.0
3027,22.0,9.0,15.0,14.0,8.0,15.0,19.0,27.0,9.0,7.0
3028,25.0,10.0,18.0,16.0,8.0,17.0,21.0,27.0,12.0,10.0
3029,29.0,10.0,16.0,15.0,12.0,22.0,28.0,21.0,8.0,10.0
3030,28.0,10.0,16.0,17.0,12.0,23.0,30.0,21.0,12.0,13.0
3031,27.0,7.0,14.0,17.0,13.0,20.0,27.0,19.0,14.0,12.0
3032,27.0,6.0,15.0,17.0,9.0,16.0,22.0,19.0,13.0,13.0
3033,25.0,4.0,15.0,14.0,8.0,15.0,26.0,18.0,14.0,13.0
3034,22.0,4.0,13.0,13.0,4.0,18.0,21.0,21.0,16.0,9.0
3035,25.0,2.0,11.0,14.0,6.0,19.0,16.0,25.0,17.0,8.0
3036,25.0,3.0,13.0,18.0,9.0,22.0,18.0,22.0,16.0,7.0
3037,25.0,6.0,13.0,19.0,7.0,22.0,18.0,23.0,13.0,9.0
3038,22.0,6.0,13.0,18.0,7.0,20.0,16.0,21.0,16.0,12.0
3039,21.0,4.0,13.0,18.0,6.0,21.0,21.0,22.0,17.0,11.0
3040,17.0,1.0,13.0,16.0,6.0,22.0,18.0,22.0,18.0,13.0
3041,16.0,0.0,11.0,17.0,7.0,19.0,18.0,23.0,18.0,9.0
3042,14.0,0.0,11.0,16.0,10.0,24.0,27.0,23.0,17.0,7.0
3043,15.0,0.0,10.0,18.0,8.0,17.0,30.0,19.0,15.0,8.0
3044,17.0,0.0,10.0,18.0,9.0,20.0,29.0,24.0,18.0,10.0
3045,15.0,0.0,10.0,19.0,11.0,24.0,28.0,27.0,18.0,9.0
3046,16.0,0.0,14.0,17.0,14.0,27.0,26.0,30.0,17.0,9.0
3047,18.0,0.0,10.0,14.0,12.0,22.0,20.0,22.0,12.0,7.0
3048,12.0,0.0,6.0,13.0,8.0,4.0,13.0,13.0,9.0,1.0
3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3107,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0
3108,2.0,1.0,2.0,0.0,1.0,10.0,4.0,2.0,0.0,0.0
3109,7.0,2.0,3.0,0.0,4.0,15.0,5.0,2.0,1.0,0.0
3110,9.0,4.0,3.0,0.0,4.0,15.0,6.0,3.0,2.0,0.0
3111,9.0,3.0,4.0,1.0,6.0,16.0,5.0,5.0,4.0,0.0
3112,8.0,3.0,5.0,2.0,8.0,12.0,10.0,8.0,4.0,0.0
3113,13.0,4.0,6.0,2.0,9.0,10.0,16.0,12.0,5.0,0.0
3114,15.0,4.0,5.0,5.0,9.0,12.0,18.0,11.0,6.0,2.0
3115,20.0,2.0,6.0,6.0,8.0,16.0,23.0,5.0,7.0,1.0
3116,24.0,8.0,7.0,9.0,7.0,19.0,23.0,9.0,10.0,2.0
3117,25.0,10.0,7.0,8.0,5.0,14.0,24.0,13.0,13.0,2.0
3118,32.0,11.0,8.0,11.0,6.0,18.0,23.0,16.0,11.0,2.0
3119,35.0,12.0,10.0,15.0,8.0,22.0,27.0,20.0,12.0,2.0
3120,34.0,12.0,14.0,18.0,6.0,21.0,32.0,20.0,15.0,2.0
3121,28.0,16.0,14.0,12.0,5.0,17.0,36.0,19.0,12.0,2.0
3122,36.0,14.0,16.0,14.0,4.0,28.0,35.0,18.0,12.0,2.0
3123,38.0,19.0,16.0,13.0,6.0,25.0,34.0,21.0,11.0,2.0
3124,43.0,19.0,16.0,13.0,5.0,22.0,30.0,24.0,10.0,4.0
3125,44.0,19.0,16.0,13.0,5.0,18.0,31.0,23.0,12.0,5.0
3126,45.0,19.0,13.0,13.0,5.0,24.0,35.0,25.0,11.0,6.0
3127,47.0,18.0,13.0,15.0,5.0,25.0,35.0,27.0,9.0,8.0
3128,44.0,16.0,11.0,12.0,9.0,22.0,31.0,27.0,11.0,5.0
3129,50.0,17.0,13.0,7.0,14.0,17.0,21.0,26.0,10.0,7.0
3130,49.0,14.0,15.0,7.0,11.0,19.0,20.0,22.0,9.0,5.0
3131,45.0,14.0,15.0,7.0,10.0,17.0,20.0,20.0,7.0,6.0
3132,45.0,12.0,13.0,9.0,10.0,22.0,13.0,19.0,11.0,7.0
3133,44.0,14.0,11.0,11.0,8.0,24.0,16.0,21.0,13.0,6.0
3134,41.0,11.0,12.0,13.0,7.0,28.0,18.0,19.0,13.0,3.0
3135,39.0,10.0,15.0,14.0,8.0,30.0,21.0,19.0,13.0,6.0
3136,38.0,8.0,14.0,14.0,7.0,28.0,24.0,25.0,14.0,4.0
3137,18.0,0.0,12.0,12.0,9.0,29.0,27.0,23.0,16.0,4.0
3138,21.0,0.0,12.0,11.0,11.0,23.0,23.0,24.0,14.0,5.0
3139,23.0,0.0,10.0,10.0,9.0,23.0,21.0,26.0,11.0,4.0
3140,21.0,0.0,11.0,10.0,10.0,31.0,25.0,27.0,16.0,6.0
3141,23.0,0.0,12.0,11.0,11.0,34.0,23.0,26.0,13.0,6.0
3142,21.0,0.0,15.0,13.0,12.0,33.0,26.0,24.0,12.0,6.0
3143,21.0,0.0,16.0,11.0,10.0,23.0,20.0,21.0,11.0,5.0
3144,16.0,0.0,15.0,7.0,5.0,11.0,13.0,16.0,9.0,4.0
3145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
